account_name,caption,comment_count,share_count,like_count,platform,hashtags,mentions,engagement_score,caption_length,word_count,sentiment_score,hashtag_count,mention_count
gopro,"Buckle up, @geri_riha is dropping in 🤯 This jump in the Italian Dolomites is aptly named the “Death Star” for its uncanny resemblance to the infamous trench in Star Wars, reaching a narrowest width of just ~6m (20ft).

Get iconic 360 perspectives in True 8K with #GoProMAX2 💪 Available now on GoPro.com + in retail.

@goproit #GoProIT #GoPro #GoProMAX2 #BASE #Wingsuit #BASEJumping #GoProAwards",32,0,10356,Instagram,"['#GoProMAX2', '#GoProIT', '#GoPro', '#GoProMAX2', '#BASE', '#Wingsuit', '#BASEJumping', '#GoProAwards']",['@geri_riha'],10388,394,63,0.07857142857142858,8,1
redbullbike,"5 World Cup wins, World Champ, World Cup Overall. 🏆 Everything in just one season. Not too bad eh, @jacksongoldstone? 😮‍💨

#downhill #mtb #pov #mountainbike #bikelife",391,0,109785,Instagram,"['#downhill', '#mtb', '#pov', '#mountainbike', '#bikelife']","['@gopro', '@jacksongoldstone']",110176,166,26,-0.13333333333333328,5,2
gopro,"Rescuing a baby shark 🤝 #GoProAwards recipient @vincentpisan0 sprang into action when he saw this juvenile tiger shark snagged on a discarded fishing hook 🦸‍♂️ This empathetic act earned him a $500 GoPro award + an incredible tale to tell his friends.

#GoPro #AnimalRescue #FeelGood #POV #Shark #TigerShark #Hawaii",112,0,17197,Instagram,"['#GoProAwards', '#GoPro', '#AnimalRescue', '#FeelGood', '#POV', '#Shark', '#TigerShark', '#Hawaii']",['@vincentpisan0'],17309,315,49,0.25,8,1
gopro,"Track battles 🤝 #GoProMAX2. Stay locked in to the moment like #GoProFamily member @chrisrogers while your MAX2 captures the whole race in True 8K 360 video.

#ProTip: Use our AI-Powered Object Tracking tool in the GoPro Quik app to follow a selected subject in your 360 videos with just a few taps 👀

@goprome #GoProME #GoPro #Karting #Racing #GoKart #AbuDhabi #YasMarina",23,0,4636,Instagram,"['#GoProMAX2', '#GoProFamily', '#ProTip', '#GoProME', '#GoPro', '#Karting', '#Racing', '#GoKart', '#AbuDhabi', '#YasMarina']",['@chrisrogers'],4659,371,61,0.04583333333333335,10,1
gopro,"3-peat for #GoProAthlete @valihoell 🏆👏 Her win at Lake Placid last weekend secured a third consecutive @uci_mtbworldseries Women’s Elite DH title + a 4th in her career. Congratulations on another dominant season, Vali 💪

🎥 Shot on #GoProHERO13 Black

@goprobike #GoPro #GoProBike #MTB #POV #Champion",14,0,6666,Instagram,"['#GoProAthlete', '#GoProHERO13', '#GoPro', '#GoProBike', '#MTB', '#POV', '#Champion']","['@uci_mtbworldseries', '@valihoell', '@goprobike']",6680,299,45,0.06666666666666668,7,3
netflix,stay strong BOOTS hive,90,0,5173,Instagram,[],['@most'],5263,22,4,0.4333333333333333,1,1
netflix,"jaylen brown's mom didn't raise him to be an athlete... she raised him to be a good person 🥹

📺: starting 5: season 2",27,0,3092,Instagram,[],['@celtics'],3119,117,24,0.35,1,1
netflix,"but can this garbage can shield protect me from the emotional devastation of eddie munson's death scene??

📺: stranger things",66,0,12434,Instagram,[],[],12500,125,20,0.0,1,1
netflix,joanne's recap of NOBODY WANTS THIS season 1 is *chef's kiss*... and season 2 is now playing!,114,0,15320,Instagram,[],['@nobodywantsthisofficial'],15434,93,17,0.25,1,1
netflix,"ramyeon 🤝 golden… cookie

KPOP DEMON HUNTERS is now playing and SESAME STREET comes to netflix november 10",844,0,97632,Instagram,[],"['@audreynuna', '@sesamestreet', '@ejae_k', '@rei.ami', '@kpopdemonhuntersnetflix']",98476,106,18,0.0,1,5
netflix,"in THE PERFECT NEIGHBOR, real body camera footage reveals how one woman made sinister use of 911 calls to target a community",621,0,15900,Instagram,[],[],16521,124,22,0.2333333333333333,1,1
netflix,"spooky season vibes

📺: monster: the ed gein story",66,0,10853,Instagram,[],[],10919,50,9,0.0,1,1
netflix,"SQUID GAME: THE CHALLENGE returns on nov 4, so who better than selling sunset’s @chrishell.stause to give us a private showing of the new dorms? 👀",274,0,34412,Instagram,[],['@chrishell.stause'],34686,146,26,0.05909090909090908,1,1
netflix,"give it up for the original croaker queen

📺: i know what you did last summer (2025)",404,0,187294,Instagram,[],[],187698,84,17,0.1875,1,1
loveisblindnetflix,"A visit from his guardian angel 👼 

Episode 12 is now streaming!",1475,0,9545,Instagram,[],['@netflix'],11020,64,12,0.0,1,1
netflix,"the way you jump into lover’s lake says a lot about you 

📺: stranger things",482,0,125625,Instagram,[],['@strangerthingstv'],126107,76,15,0.0,1,1
strongblacklead,"Raw, real, and unapologetic. Eddie Murphy tells his story like never before.

Being Eddie premieres November 12th only on Netflix.",1441,0,99632,Instagram,[],"['@netflix', '@netflixisajoke', '@netflixfilm']",101073,130,20,-0.010256410256410256,1,3
netflix,hearts will rome farther than ever before 🇮🇹✨ EMILY IN PARIS returns december 18!,7945,0,605330,Instagram,[],"['@lilyjcollins', '@emilyinparis']",613275,81,14,0.0,1,2
strongblacklead,"anytime i need a good laugh, I know i can turn on austin powers in goldmember

📺: austin powers in goldmember, now playing on netflix (us)",104,0,16779,Instagram,[],"['@netflix', '@beyonce', '@mikemyers']",16883,138,26,0.5,1,3
netflix,NOBODY WANTS THIS: SEASON 2 drops on thursday but mentally im still here 🫠🫠🫠🫠,546,0,66848,Instagram,[],[],67394,77,14,0.05,1,1
netflix,"glasses? pizza box? masking tape? ur ready to save the world from a pizza dough freezer kid

📺: stranger things",175,0,61332,Instagram,[],['@strangerthingstv'],61507,111,20,0.2,1,1
netflix,"in academy award winner kathryn bigelow's A HOUSE OF DYNAMITE, ""rebecca ferguson is on the top of her game, offering a raw, vulnerable performance."" 

now playing in select theaters and on netflix october 24",61,0,18173,Instagram,[],"['@netflixfilm', '@rebecca_ferguson', '@ahouseofdynamite']",18234,207,34,-0.1576923076923077,1,3
netflix,"the queen of tejano, Selena Quintanilla, captured through never-before-seen footage from the family’s personal archives.
SELENA Y LOS DINOS: A Family’s Legacy premieres november 17 🌹",15027,0,715200,Instagram,[],"['@selenaqofficial', '@contodonetflix']",730227,182,26,0.0,1,2
netflix,"ngl im not mad at chick-fil-a for a first date 😂

📺 starting 5: season 2",165,0,37240,Instagram,[],[],37405,72,16,0.1875,1,1
netflix,"""you speak prada?"" 

📺: confessions of a shopaholic",966,0,424340,Instagram,[],[],425306,51,8,0.0,1,1
ford,Here’s to thinking you can #READYSETFORD,2914,0,12587,Instagram,['#READYSETFORD'],[],15501,40,6,0.0,1,1
ford,It’s taken more than just a camera phone to record 120 years of Ford history.,990,0,4906,Instagram,[],[],5896,77,15,0.5,1,1
redbullusa,"backflip a @ford truck? @carsonstorch said ‘bet’ 🤝

🚗: @ford F-150 Tremor
📍: Red Bull Rampage: 🔜  — streaming live on Red Bull TV",85,0,4610,Instagram,[],"['@carsonstorch', '@ford', '@redbullbike']",4695,129,24,0.04545454545454545,1,3
fordtrucks,We made a truck. You made an icon. To 50 years of the Ford F-150®.,139,0,3321,Instagram,[],['@ford'],3460,66,15,0.0,1,1
ford,"The Edsel walked so the Ford Mustang® could run.

As told by the Ford Heritage Vault’s @tedryan64.",83,0,2649,Instagram,[],[],2732,98,17,0.0,1,1
ford,"Ready to ride? 🐎

From hauling horse trailers to navigating the rugged California terrain, Ford Trucks enable Escaramuzas to carry on Mexican traditions.

“Charrería is a family sport. Our trucks are part of the crew.”",72,0,4019,Instagram,[],['@fordtrucks'],4091,218,35,0.1,1,1
ford,"Welcome to the rarely seen sport of Escaramuza. With roots dating back to the Mexican revolution, riders today work hard to carry on the tradition of community, strength and sisterhood.

Inside arenas known as lienzos, teams of eight women ride sidesaddle, performing synchronized moves with precision.

“Our trucks are part of the crew,” says Judith Arias, a Ford F-350® Super Duty® owner. “From hauling our horses to hauling ourselves, having a truck in this sport is really essential.”",208,0,8644,Instagram,[],['@fordtrucks'],8852,488,78,0.1630952380952381,1,1
fordtrucks,"6,650 RPM 🤝 150 BPM.",55,0,2509,Instagram,[],['@ford'],2564,20,5,0.0,1,1
ford,"Nobody asked us to make a diamond studded keychain. Then again nobody asked us to make such incredibly capable vehicles, either. 

Want a chance to win a custom keychain of your own? To enter, leave a comment about a time you were more capable than you thought with #ReadySetFord and #sweepstakes

Disclaimer: NO PURCHASE NECESSARY. Open to legal residents of the 50 U.S. & D.C., 18+. Begins 9/19/25 ends 10/3/25. Winners randomly selected. Void where prohibited. Official Rules: http://spr.ly/6174ATA1q Sponsor: Ford Motor Company",709,0,7472,Instagram,"['#ReadySetFord', '#sweepstakes']",['@jewelryunlimited'],8181,531,83,0.20000000000000004,2,1
ford,Up and at ’em. #READYSETFORD,53,0,3404,Instagram,['#READYSETFORD'],[],3457,28,5,0.0,1,1
ford,Full throttle. #READYSETFORD,85,0,3407,Instagram,['#READYSETFORD'],[],3492,28,3,0.35,1,1
ford,Discover life on this planet. #READYSETFORD,72,0,3767,Instagram,['#READYSETFORD'],[],3839,43,6,0.0,1,1
ford,"Once upon a time, in-car phones were a futuristic status symbol. Would you have put one in your 90s Ford?",66,0,4822,Instagram,[],[],4888,105,20,0.0,1,1
toyota,"Step into the Toyota’s Battery Electric Vehicle (BEV) bZ4X Toruing and immerse yourself in the whispers of nature.

At Toyota, we’re committed to honouring diverse lifestyles and paving the 
way for a future filled with choices through our 'Multi-Pathway' approach.

Learn more about Beyond Zero through the link in the bio.

#TOYOTA #BeyondZero #bZ4XTouring #bZ4X #BEV #EV",38,0,2588,Instagram,"['#TOYOTA', '#BeyondZero', '#bZ4XTouring', '#bZ4X', '#BEV', '#EV']",[],2626,373,57,0.3,6,1
toyota,"Incredible effort is put into maintaining models in their original drivable condition, ensuring these iconic vehicles are always ready to ride.
@toyota_automobile_museum

#TOYOTA #motormuseum #classiccar #2000GT",478,0,33232,Instagram,"['#TOYOTA', '#motormuseum', '#classiccar', '#2000GT']",[],33710,211,26,0.49374999999999997,4,1
toyota,"A small frame can't fully contain it.

#TOYOTA #GRYaris #Hatchback #SportsCar",480,0,28340,Instagram,"['#TOYOTA', '#GRYaris', '#Hatchback', '#SportsCar']",[],28820,77,11,-0.25,4,1
toyota,"For the fearless. For the seekers. For the wanderers.

#TOYOTA #LandCruiser300 #SUV",228,0,8837,Instagram,"['#TOYOTA', '#LandCruiser300', '#SUV']",[],9065,83,12,0.0,3,1
toyota,"A tunnel to fun.
 
VIdeo by @andrey89125s and @shotsbyzad.
 
If you want to be featured, add #Toyotagram in your post.
 
#TOYOTA #GRSupra #Sportscar",394,0,22936,Instagram,"['#Toyotagram', '#TOYOTA', '#GRSupra', '#Sportscar']",[],23330,148,23,0.3,4,1
toyota,"Old-school legend, new-school energy.

Meet one of the most passionate: @wwy_supra.

#TOYOTA #Supra #ToyotaPassionates",403,0,16815,Instagram,"['#TOYOTA', '#Supra', '#ToyotaPassionates']",[],17218,118,14,0.225,3,1
toyota,"Breaking free. Always. 

#TOYOTA #Prius #Sedan #PHEV #BeyondZero",127,0,7180,Instagram,"['#TOYOTA', '#Prius', '#Sedan', '#PHEV', '#BeyondZero']",[],7307,64,8,0.4,5,1
toyota,"Step into the Toyota’s Battery Electric Vehicle (BEV) bZ4X and immerse yourself in the whispers of nature.
 
At Toyota, we’re committed to honoring diverse lifestyles and paving the way for a future filled with choices through our ‘Multi-Pathway’ approach.
 
Learn more about Beyond Zero through the link in the bio.
 
#TOYOTA #BeyondZero #bZ4X #BEV #EV",259,0,14363,Instagram,"['#TOYOTA', '#BeyondZero', '#bZ4X', '#BEV', '#EV']",[],14622,353,55,0.3,5,1
toyota,"Shining a light on timeless style.

#TOYOTA #Camry #Sedan #HybridCar #BeyondZero",391,0,18075,Instagram,"['#TOYOTA', '#Camry', '#Sedan', '#HybridCar', '#BeyondZero']",[],18466,80,11,0.4,5,1
toyota,"Boldness, crafted to perfection.

#TOYOTA #LandCruiser250 #SUV",306,0,16981,Instagram,"['#TOYOTA', '#LandCruiser250', '#SUV']",[],17287,62,7,0.0,3,1
toyota,"What rumbles but never crumbles?

#Toyota #LandCruiser300 #SUV #ai 
*Powered by AI.",530,0,21429,Instagram,"['#Toyota', '#LandCruiser300', '#SUV', '#ai']",[],21959,83,12,0.0,4,1
toyota,"Journey on a whole different scale.

#TOYOTA #LandCruiser300 #SUV #ai
Created by Laszlo Gaal
*Powered by AI.",286,0,14562,Instagram,"['#TOYOTA', '#LandCruiser300', '#SUV', '#ai']",['@laszlogaal_'],14848,108,17,0.1,4,1
toyota,"The incredible power of hydrogen is changing the way we cook.

The hydrogen pizza oven uses steam produced during combustion to make the crust crispy and the inside juicy. 

We’re excited to explore even more possibilities for hydrogen cooking. 
Toyota will continue to take on new challenges alongside our partners.

Learn more about Beyond Zero through the link in the bio.

#Toyota #BeyondZero #H2 #hydrogen #fuelcell #ToyotaBeyondZero",132,0,11175,Instagram,"['#Toyota', '#BeyondZero', '#H2', '#hydrogen', '#fuelcell', '#ToyotaBeyondZero']",[],11307,438,67,0.48227272727272724,6,1
bmw,"STOP doomscrolling, start drifting...
 
BMW M2 CS Coupe: Mandatory information according to German law ’Pkw-EnVKV’ based on WLTP: energy consumption combined: 10,0 l/100 km; CO₂ emissions combined: 226 g/km; CO₂ class(es): G.",15390,0,1536778,Instagram,[],[],1552168,225,32,0.0,1,1
bmw,"A statement that doesn’t need to make a sound 🤫

📸: @mr_automotive

The BMW Concept Speedtop.

Images show the concept vehicle, details of the production model may vary.",2173,0,148499,Instagram,[],['@mr_automotive'],150672,169,28,0.4,1,1
bmw,"Every journey deserves its own premiere with BMW Theatre Mode and the Interactive Bar guiding your experience.

The BMW i7 xDrive60. 100% electric.
#THEi7 #BMW #BMWElectric

BMW i7 xDrive60: Mandatory information according to German law ’Pkw-EnVKV’ based on WLTP: energy consumption combined: 22,3 - 22,2 kWh/100 km; CO₂ emissions combined: 0 g/km; CO₂ class: A; electric range: 517-515 km.",234,0,22127,Instagram,"['#THEi7', '#BMW', '#BMWElectric']",[],22361,390,59,0.3,3,1
bmw,"Nightfall isn’t the end of the drive. It’s the beginning of focus.
 
The BMW X7 M60i xDrive.
#THEX7 #BMW #X7
 
Mandatory information according to German law ’Pkw-EnVKV’ based on WLTP: energy consumption combined: 12,9-12,8 l/100 km; CO₂ emissions combined: 293-292 g/km; CO₂ class(es): G.",257,0,30324,Instagram,"['#THEX7', '#BMW', '#X7']",[],30581,288,44,0.0,3,1
bmw,"Forward isn’t a direction. It’s a calling.

📸 @zarif.kham @bavaria_almaty #BMWRepost 

The BMW X7.
#THEX7 #BMW #X7",1512,0,29470,Instagram,"['#BMWRepost', '#THEX7', '#BMW', '#X7']",[],30982,114,17,0.0,4,1
bmw,"Above the road, the stars. On the road, BMW.

📸 @uzdexx #BMWRepost 

The BMW 7 Series.
#THE7 #BMW #7Series",883,0,70234,Instagram,"['#BMWRepost', '#THE7', '#BMW', '#7Series']",[],71117,106,19,0.0,4,1
bmw,"Every drive, a signature of elegance in motion.

The BMW 7 Series & the BMW i7. 100% electric.
#THE7 #THEi7 #BMW #7Series #BMWElectric

BMW i7 xDrive60: Mandatory information according to German law ’Pkw-EnVKV’ based on WLTP: energy consumption combined: 22,3 - 22,2 kWh/100 km; CO₂ emissions combined: 0 g/km; CO2-class: A; electric range: 517-515 km.",567,0,52709,Instagram,"['#THE7', '#THEi7', '#BMW', '#7Series', '#BMWElectric']",[],53276,352,55,0.0,5,1
bmw,"Beneath the surface, driving thrill beyond imagination.

The BMW iX M70 xDrive. 100% electric.
#THEiX #BMW #BMWElectric #BMWM #MPerformance

Mandatory information according to German law ’Pkw-EnVKV’ based on WLTP: energy consumption
combined: 23,5 kWh/100 km; CO₂ emissions combined: 0 g/km; CO₂ class: A; electric range: 522
km.",297,0,29176,Instagram,"['#THEiX', '#BMW', '#BMWElectric', '#BMWM', '#MPerformance']",[],29473,329,47,0.0,5,1
bmw_golfsport,"A new dawn, a new day, a new BMW iX.
 
Enjoying spectacular views at the BMW Ladies Championship. 🇰🇷
 
#BMWGolfsport #DrivenbyPassion #BMWLadiesChampionship
 
The BMW iX xDrive45. 100% electric.
#THEiX #BMW #BMWElectric
 
Mandatory information according to German law ’Pkw-EnVKV’ based on WLTP: energy consumption combined: 21,8 kWh/100 km; CO₂ emissions combined: 0 g/km; CO₂ class: A; electric range: 491 km.",204,0,18743,Instagram,"['#BMWGolfsport', '#DrivenbyPassion', '#BMWLadiesChampionship', '#THEiX', '#BMW', '#BMWElectric']",['@bmw'],18947,410,59,0.2515151515151515,6,1
bmw,"Who else jumped out their seat? 😰 #Halloween 

The BMW X3 M50 xDrive.
#THEX3 #BMWM #X3 #BMW #MPower

Mandatory information according to German law ’Pkw-EnVKV’ based on WLTP: energy consumption
combined: 8,3 l/100 km; CO₂ emissions combined: 189 g/km; CO₂ -class(es): G.",332,0,25825,Instagram,"['#Halloween', '#THEX3', '#BMWM', '#X3', '#BMW', '#MPower']",[],26157,269,42,0.0,6,1
bmw,"Precision meets emotion. This is the Heart of Joy.

The new BMW iX3. ​
#BMWiX3 #BMW #BMWNewEra #NeueKlasse​

BMW iX3 50 xDrive: WLTP energy consumption combined: 17,9 - 15,1 kWh/100 km; WLTP CO₂ emissions combined: 0 g/km; CO₂ class: A; WLTP electric range: 679-805km.",352,0,25780,Instagram,"['#BMWiX3', '#BMW', '#BMWNewEra', '#NeueKlasse']",[],26132,268,44,0.4681818181818182,4,1
mercedesbenz,"This was just the pre-night. Now we’re ready for what’s next. 
 
#MercedesBenz #GLC #IAA2025 UK specs may vary.",806,0,54841,Instagram,"['#MercedesBenz', '#GLC', '#IAA2025']",[],55647,111,18,0.1,3,1
mercedesbenz,"Great design elevates the everyday. It can be felt and turns routines into rituals. That’s the purpose of every detail in this cabin: to quietly, effortlessly welcome you home.

For the first time, we’re introducing upholstery with moccasin stitching, crafted for the all-new electric Mercedes-Benz GLC. 

#MercedesBenz #GLC 

[Mercedes-Benz GLC 400 4MATIC mit EQ Technologie | Energieverbrauch kombiniert: 14,9-18,8 kWh/100 km | CO₂-Emissionen kombiniert: 0 g/km | CO₂-Klasse: A][1]

[1] Die Angaben sind vorläufig. Es liegen bislang weder bestätigte Werte von einer
amtlich anerkannten Prüforganisation noch eine EG-Typgenehmigung noch eine
Konformitätsbescheinigung mit amtlichen Werten vor. Abweichungen zwischen den
Angaben und den amtlichen Werten sind möglich.",1373,0,63904,Instagram,"['#MercedesBenz', '#GLC']","['@mercedesbenzusa', '@gorden.wagener']",65277,767,105,0.33,2,2
mercedesbenz,"Roadtrip essentials.

📷 @dennishbla for #MBcreator

#MercedesBenz #CLA",27,0,4157,Instagram,"['#MBcreator', '#MercedesBenz', '#CLA']",[],4184,70,8,0.0,3,1
mercedesbenz,"No notes. Iconic. The all-new electric GLC. 

#MercedesBenz #GLC",91,0,7938,Instagram,"['#MercedesBenz', '#GLC']",['@mercedesbenzcountryhills'],8029,64,9,0.5,2,1
mercedesbenz,"Ready to configure the car of your dreams. That’s #MANUFAKTUR.

by @george_tyebcho

#MercedesBenz #SClass",77,0,9011,Instagram,"['#MANUFAKTUR', '#MercedesBenz', '#SClass']",[],9088,105,14,0.2,3,1
mercedesbenz,"Through the land of Dolce Vita.
In the all-new electric #CLA, we leave the Eternal City behind – crossing bridges, gliding through narrow village streets and past golden fields on our way to Fiano Romano.

#MercedesBenz

[Mercedes-Benz CLA 250+ mit EQ Technologie | Energieverbrauch kombiniert: 14,1‒12,2 kWh/100 km | CO₂-Emissionen kombiniert: 0 g/km | CO₂-Klasse: A]",71,0,7450,Instagram,"['#CLA', '#MercedesBenz']",[],7521,368,56,-0.1375,2,1
gorden.wagener,"Unconventional VISION. Undeniably ICONIC. Design that goes beyond.

#MercedesBenz #MercedesBenzDesign
🎥 @dcmno",216,0,28851,Instagram,"['#MercedesBenz', '#MercedesBenzDesign']",['@mercedesbenz'],29067,110,12,0.5,2,1
mercedesbenz,"How fast is fast? ⚡️
Fun fact: it takes 0.2 seconds for the electric all-new #CLA to decouple its 80 kW front motor whenever it‘s not needed – reducing losses on the front axle by 90 %!

#MercedesBenz",45,0,6483,Instagram,"['#CLA', '#MercedesBenz']",[],6528,200,38,0.25833333333333336,2,1
mercedesamg,"The records of the CONCEPT AMG GT XX are impressive. But the real story? The team behind it!

Join them in episode 4 for the grand finale of our YouTube series Record Drive – out now.

#SOAMG",33,0,7939,Instagram,['#SOAMG'],['@mercedesbenz'],7972,191,37,0.3,1,1
mercedesbenz,"Staring contest – opponent: all #SClass models. 

#MercedesBenz #MBclassic",78,0,10331,Instagram,"['#SClass', '#MercedesBenz', '#MBclassic']",[],10409,74,9,0.0,3,1
mercedesbenz,"Naturally ICONIC. 

#MercedesBenz",778,0,86821,Instagram,['#MercedesBenz'],['@gorden.wagener'],87599,33,3,0.5,1,1
mercedesbenz,"Driving through sunshine and soft thoughts.

📷 @lenswatching for #MBcreator 

#MercedesBenz #MBclassic #W123",69,0,11777,Instagram,"['#MBcreator', '#MercedesBenz', '#MBclassic', '#W123']",[],11846,108,13,0.1,4,1
mercedesbenz,"MANUFAKTUR – where you are spoiled for choice.

by @george_tyebcho

#MercedesBenz #SClass",107,0,10211,Instagram,"['#MercedesBenz', '#SClass']",[],10318,89,12,0.0,2,1
mercedesbenz,"The kind of entrance that feels like a secret rendezvous.

📷 @j0nass.mlr for #MBcreator 

#MercedesBenz #MercedesMaybach #SClass",95,0,12593,Instagram,"['#MBcreator', '#MercedesBenz', '#MercedesMaybach', '#SClass']",[],12688,128,17,0.09999999999999998,4,1
audi,"The echo you feel right in the pit of your stomach. The Audi RS Q8 performance.⁣
⁣
#Audi #VorsprungDurchTechnik #AudiRSQ8⁣
-----⁣
Audi RS Q8 SUV performance: Combined fuel consumption in l/100 km: 13.6-13.1; combined CO₂ emissions in g/km: 310-297; CO₂ class: G. Closed course, professional driver. Do not attempt.⁣",59,0,8117,Instagram,"['#Audi', '#VorsprungDurchTechnik', '#AudiRSQ8']",[],8176,315,49,0.09523809523809523,3,1
audi.careers,"Precision doesn’t happen by accident.​ See how the most progressive minds of Audi brought the Concept C from idea to reality.​ ​ Full video live on our YouTube channel. ​
​
#AudiCareers #Audi #StriveForClarity #VorsprungDurchTechnik",67,0,6017,Instagram,"['#AudiCareers', '#Audi', '#StriveForClarity', '#VorsprungDurchTechnik']",['@audi'],6084,232,35,0.3287878787878788,4,1
fcbayern,"Our goalkeepers took the Audi RS e-tron GT FC Bayern Concept for a 𝗹𝗼𝗴𝗼 𝗱𝗿𝗶𝗳𝘁 in Neuburg. 🏎️💨

#AudixFCB #VorsprungDurchTechnik #RSetronGT
𝖠𝗎𝖽𝗂 𝖱𝖲 𝖾-𝗍𝗋𝗈𝗇 𝖦𝖳 𝗉𝖾𝗋𝖿𝗈𝗋𝗆𝖺𝗇𝖼𝖾: 𝖢𝗈𝗆𝖻𝗂𝗇𝖾𝖽 𝖾𝗅𝖾𝖼𝗍𝗋𝗂𝖼 𝗉𝗈𝗐𝖾𝗋 𝖼𝗈𝗇𝗌𝗎𝗆𝗉𝗍𝗂𝗈𝗇 𝗂𝗇 𝗄𝖶𝗁/100𝗄𝗆: 20.8-18.7; 𝖼𝗈𝗆𝖻𝗂𝗇𝖾𝖽 𝖢𝖮2 𝖾𝗆𝗂𝗌𝗌𝗂𝗈𝗇𝗌 𝗂𝗇 𝗀/𝗄𝗆: 0. 𝖢𝖮2 𝖼𝗅𝖺𝗌𝗌: 𝖠. 𝖳𝗁𝖾 𝖽𝖾𝖼𝖺𝗅 𝗈𝖿 𝗍𝗁𝖾 𝗏𝖾𝗁𝗂𝖼𝗅𝖾 𝗂𝗅𝗅𝗎𝗌𝗍𝗋𝖺𝗍𝖾𝖽 𝗂𝗌 𝖼𝗎𝗋𝗋𝖾𝗇𝗍𝗅𝗒 𝗇𝗈𝗍 𝖺𝗏𝖺𝗂𝗅𝖺𝖻𝗅𝖾 𝖾𝗂𝗍𝗁𝖾𝗋 𝖺𝗌 𝗌𝗍𝖺𝗇𝖽𝖺𝗋𝖽 𝗈𝗋 𝗈𝗉𝗍𝗂𝗈𝗇𝖺𝗅 𝖾𝗊𝗎𝗂𝗉𝗆𝖾𝗇𝗍. 𝖠𝗎𝖽𝗂 𝖽𝗋𝗂𝗏𝗂𝗇𝗀 𝖾𝗑𝗉𝖾𝗋𝗂𝖾𝗇𝖼𝖾 𝗍𝖾𝗌𝗍 𝗍𝗋𝖺𝖼𝗄, 𝖼𝗅𝗈𝗌𝖾𝖽 𝖼𝗈𝗎𝗋𝗌𝖾. 𝖣𝗈 𝗇𝗈𝗍 𝖺𝗍𝗍𝖾𝗆𝗉𝗍.",223,0,32698,Instagram,"['#AudixFCB', '#VorsprungDurchTechnik', '#RSetronGT']","['@audi', '@audisport']",32921,452,68,0.0,3,2
audi,"Nature’s design meets ours.⁣
The Audi RS e-tron GT in St. Anton.⁣
⁣
#Audi #VorsprungDurchTechnik #RSetronGT⁣
-----⁣
Audi RS e-tron GT: Combined electric power consumption in kWh/100 km: 21.1-18.4; combined CO₂ emissions in g/km: 0. CO₂ class: A.⁣",61,0,6005,Instagram,"['#Audi', '#VorsprungDurchTechnik', '#RSetronGT']",[],6066,246,38,0.0,3,1
audi,"Air, birds, trees… and the hum of the road beneath you.⁣
The Audi S6 Sportback e-tron in St. Anton.⁣
⁣
#Audi #VorsprungDurchTechnik #S6etron⁣
-----⁣
Audi S6 Sportback e-tron: Combined electric power consumption in kWh/100 km: 16.7–15.7; combined CO₂ emissions in g/km: 0. CO₂ class: A.⁣",65,0,7105,Instagram,"['#Audi', '#VorsprungDurchTechnik', '#S6etron']",[],7170,286,45,0.0,3,1
audi,"From the Grid to the open road - Audi brings cutting-edge technology into our world.⁣
⁣
Experience #TRONAres, now in cinemas.
⁣
#Audi #VorsprungDurchTechnik⁣
----
Optional equipment available at an extra charge. Content may vary according to availability.",53,0,6366,Instagram,"['#TRONAres', '#Audi', '#VorsprungDurchTechnik']",[],6419,255,38,0.13333333333333333,3,1
audi,"Three adventurers, one Audi Q3, and a summer full of detours worth taking.

#Audi #VorsprungDurchTechnik #AudiQ3
——
Audi Q3 SUV: Fuel consumption combined in l/100 km: 9.0-5.3; CO₂ emissions combined in g/km: 205-137; CO₂ class: G-E. Optional equipment available at an extra charge.

Logo illumination is only active while headlights are on low beam or high beam.",55,0,4501,Instagram,"['#Audi', '#VorsprungDurchTechnik', '#AudiQ3']",['@tomklockerphoto'],4556,363,57,0.1345833333333333,3,1
audi,"Freedom takes many forms.
The Audi RS e-tron GT in St. Anton.

#Audi #VorsprungDurchTechnik
——
Audi RS e-tron GT: Combined electric power consumption in kWh/100 km: 21.1-18.4; combined CO₂ emissions in g/km: 0. CO₂ class: A.",84,0,11358,Instagram,"['#Audi', '#VorsprungDurchTechnik']",[],11442,224,36,0.5,2,1
audi,"Gondola? Nah, we’ll take the long way.​
The Audi SQ6 e-tron in St. Anton. ​

#Audi #VorsprungDurchTechnik​
-----
Audi SQ6 e-tron: Combined electric power consumption in kWh/100 km: 18.6-17.5; combined CO₂ emissions in g/km: 0. CO₂ class: A.",31,0,5241,Instagram,"['#Audi', '#VorsprungDurchTechnik']",[],5272,240,38,-0.05,2,1
audi,"The rhythm of the road is the destination. Find your flow on the open road with the Audi Q6 SUV e-tron. The Q-UEST showed us that the journey is the reward. Relive the full film now.​

#Audi #VorsprungDurchTechnik #AudiQ6etron",56,0,7189,Instagram,"['#Audi', '#VorsprungDurchTechnik', '#AudiQ6etron']",[],7245,226,39,0.175,3,1
audi,"The city’s rhythm is a starting point, a call to leave and create. This is The Q-UEST. The agile Audi Q2 is a companion for every urban creative journey. Relive the entire film now.​

#Audi #VorsprungDurchTechnik #AudiQ2",55,0,6876,Instagram,"['#Audi', '#VorsprungDurchTechnik', '#AudiQ2']",[],6931,220,37,0.2,3,1
